step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ageOrig,ageDest
138,TRANSFER,152295.37,C1923542116,10449.0,0.0,C1042118330,5384390.94,5536686.31,0,0,57,84.0
251,CASH_IN,315429.1,C2031009906,14904148.69,15219577.79,C1844756890,1315716.22,1000287.12,0,0,51,58.0
140,TRANSFER,14275.7,C1540566728,5245.0,0.0,C1340486033,62122.37,76398.08,0,0,72,45.0
19,TRANSFER,2053322.83,C541950837,0.0,0.0,C1629006028,3731639.88,5784962.7,0,0,82,29.0
254,CASH_IN,206337.82,C614593548,1363704.32,1570042.14,C747639412,481497.82,275160.0,0,0,40,47.0
21,CASH_IN,6908.02,C1899032633,12703889.72,12710797.74,C253771199,12002.89,5094.87,0,0,43,40.0
537,TRANSFER,26481.25,C365708951,26481.25,0.0,C805847256,0.0,0.0,1,0,56,35.0
210,CASH_OUT,214751.4,C900062029,88364.13,0.0,C682240858,322917.56,537668.96,0,0,74,34.0
157,CASH_IN,18986.13,C916325742,14132508.39,14151494.52,C212070882,137962.24,118976.11,0,0,43,27.0
279,TRANSFER,245299.6,C1792419697,144425.25,0.0,C2089243163,789264.52,1034564.12,0,0,65,31.0
229,CASH_OUT,156812.3,C777939057,0.0,0.0,C985021427,3951781.42,4108593.72,0,0,70,83.0
227,PAYMENT,65250.16,C32867413,11455.0,0.0,M1955812570,0.0,0.0,0,0,81,NaN
328,CASH_OUT,314960.0,C791641410,122.0,0.0,C718175297,0.0,314960.0,0,0,83,63.0
117,TRANSFER,1761021.33,C1956060083,1761021.33,0.0,C770424771,0.0,0.0,1,0,46,51.0
315,TRANSFER,4713935.64,C1800396600,4713935.64,0.0,C68101846,0.0,0.0,1,0,78,33.0
236,CASH_OUT,72002.27,C86490700,21067.0,0.0,C1181599812,0.0,72002.27,0,0,87,40.0
285,CASH_OUT,1421665.98,C467140343,1421665.98,0.0,C1583441435,0.0,1421665.98,1,0,87,44.0
244,CASH_OUT,1946.74,C222430461,1946.74,0.0,C1512170124,403800.11,405746.85,1,0,45,29.0
326,TRANSFER,424962.9,C614646392,424962.9,0.0,C1100349536,0.0,0.0,1,0,89,33.0
129,TRANSFER,139210.23,C922917235,139210.23,0.0,C1075980653,0.0,0.0,1,0,19,51.0
249,CASH_OUT,56847.17,C352513989,56847.17,0.0,C1452040424,90721.64,147568.81,1,0,33,67.0
495,TRANSFER,987470.17,C1055011986,987470.17,0.0,C182489820,0.0,0.0,1,0,82,53.0
192,CASH_OUT,1764326.19,C230612443,1764326.19,0.0,C1505742207,174021.75,1938347.94,1,0,66,55.0
305,CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,1,0,20,22.0
256,PAYMENT,13862.95,C1192501792,52754.0,38891.05,M961435344,0.0,0.0,0,0,85,NaN
522,TRANSFER,73561.74,C2131112952,73561.74,0.0,C1058934760,0.0,0.0,1,0,40,69.0
106,TRANSFER,110457.0,C823542906,110457.0,0.0,C846435560,0.0,0.0,1,0,22,39.0
306,CASH_OUT,111951.53,C1770280613,167000.22,55048.68,C206125237,307586.62,419538.16,0,0,24,24.0
231,CASH_OUT,58599.08,C763766017,0.0,0.0,C1778887042,2074561.19,2133160.27,0,0,76,19.0
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0,86,73.0
261,CASH_OUT,23951.87,C2054254274,0.0,0.0,C1674370155,116905.97,140857.85,0,0,32,18.0
18,TRANSFER,307739.18,C1066119351,307739.18,0.0,C702410034,0.0,0.0,1,0,89,56.0
369,CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,1,0,33,73.0
351,CASH_IN,41785.94,C754828714,736701.54,778487.49,C1838435009,780398.13,738612.18,0,0,36,58.0
567,PAYMENT,3490.63,C845878119,29729.0,26238.37,M638190849,0.0,0.0,0,0,80,NaN
400,CASH_IN,71053.25,C108008419,8009469.85,8080523.1,C1554037841,177354.81,106301.56,0,0,31,26.0
10,PAYMENT,31480.65,C1564033867,3275.0,0.0,M1538042619,0.0,0.0,0,0,55,NaN
302,CASH_IN,125187.49,C2077565194,62034.0,187221.49,C1809140398,245518.06,120330.57,0,0,31,61.0
10,CASH_OUT,181803.11,C274255539,950209.1,768405.99,C2013268980,0.0,181803.11,0,0,48,44.0
292,CASH_OUT,2582733.46,C1497963652,2582733.46,0.0,C1455938350,98889.21,2681622.67,1,0,38,76.0
201,CASH_IN,48936.2,C973988791,3950.0,52886.2,C63580733,0.0,0.0,0,0,63,39.0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1,0,55,41.0
207,CASH_OUT,49896.91,C997935327,42146.0,0.0,C882134174,0.0,49896.91,0,0,80,72.0
227,CASH_OUT,203446.13,C271402130,0.0,0.0,C1774496752,614426.0,817872.13,0,0,30,72.0
522,CASH_IN,127220.1,C737934898,1186800.81,1314020.9,C1408538096,2691419.96,2564199.87,0,0,46,41.0
739,TRANSFER,194521.28,C1696012302,194521.28,0.0,C411128068,0.0,0.0,1,0,41,19.0
380,TRANSFER,3070709.95,C739766096,3070709.95,0.0,C2100602462,0.0,0.0,1,0,27,63.0
675,CASH_OUT,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0,19,65.0
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1,0,35,30.0
127,CASH_OUT,6339.42,C1165570921,6339.42,0.0,C1106863643,342469.02,348808.44,1,0,79,53.0
212,CASH_OUT,213581.79,C1659800545,8138.0,0.0,C412402834,0.0,213581.79,0,0,26,41.0
178,PAYMENT,903.03,C205801261,0.0,0.0,M1343697596,0.0,0.0,0,0,85,NaN
659,CASH_OUT,1423627.83,C780642333,1423627.83,0.0,C320130063,0.0,1423627.83,1,0,26,32.0
378,PAYMENT,31209.82,C119583749,0.0,0.0,M1066489497,0.0,0.0,0,0,44,NaN
444,CASH_OUT,10000000.0,C1855594531,10000000.0,0.0,C301687974,185609.51,10185609.51,1,0,19,55.0
42,CASH_OUT,360865.5,C1859092902,37869.0,0.0,C621929510,0.0,360865.5,0,0,35,50.0
399,CASH_OUT,77710.4,C690969509,77710.4,0.0,C1523557746,11181435.26,11259145.67,1,0,66,88.0
133,PAYMENT,1094.05,C521434180,0.0,0.0,M2098088120,0.0,0.0,0,0,37,NaN
328,CASH_OUT,31962.28,C1783960596,41500.0,9537.72,C722554428,6493.29,38455.57,0,0,73,59.0
10,CASH_IN,14262.07,C1029701743,5345910.35,5360172.41,C311481147,62101.23,47839.16,0,0,81,55.0
280,PAYMENT,9766.61,C176683078,40007.0,30240.39,M927530163,0.0,0.0,0,0,72,NaN
34,TRANSFER,989311.12,C2035691205,989311.12,0.0,C2145664965,0.0,0.0,1,0,36,59.0
18,TRANSFER,1144089.37,C1218322192,1144089.37,0.0,C1107369132,0.0,0.0,1,0,54,63.0
226,TRANSFER,195708.55,C856130608,195708.55,0.0,C1715093680,0.0,0.0,1,0,79,43.0
207,CASH_OUT,179969.93,C1357510536,150668.0,0.0,C1302716148,13656.24,193626.17,0,0,74,89.0
300,CASH_OUT,147625.37,C935882519,0.0,0.0,C810161180,3816158.63,3963784.0,0,0,43,27.0
706,CASH_OUT,265961.0,C1978041486,265961.0,0.0,C1543581230,9354076.45,9620037.45,1,0,18,41.0
403,PAYMENT,14149.3,C676893973,3253.0,0.0,M938518197,0.0,0.0,0,0,31,NaN
326,CASH_OUT,424962.9,C191725289,424962.9,0.0,C1157386392,322327.23,747290.13,1,0,76,21.0
59,TRANSFER,44733.5,C521758644,44733.5,0.0,C1703221504,0.0,0.0,1,0,62,63.0
297,PAYMENT,7777.02,C787885301,0.0,0.0,M100775680,0.0,0.0,0,0,87,NaN
180,CASH_IN,403905.81,C1074688895,12639.0,416544.81,C530428123,5182726.92,4778821.12,0,0,44,46.0
250,CASH_OUT,316304.14,C1317922926,0.0,0.0,C28599172,337133.77,829687.88,0,0,46,25.0
115,TRANSFER,116977.16,C637063091,116977.16,0.0,C835865588,0.0,0.0,1,0,75,29.0
669,TRANSFER,5388834.64,C2045535389,5388834.64,0.0,C1440223571,0.0,0.0,1,0,45,52.0
190,TRANSFER,10000000.0,C1102554601,10185510.21,185510.21,C335271811,0.0,0.0,1,0,31,56.0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0,41,41.0
526,DEBIT,9203.78,C969000432,42104.0,32900.22,C1604648314,2226284.39,2235488.17,0,0,56,37.0
9,CASH_OUT,2539898.07,C728718059,2539898.07,0.0,C1013511446,968.0,1842864.22,1,0,50,43.0
389,CASH_OUT,173668.46,C1332434443,173668.46,0.0,C672297359,383083.73,556752.19,1,0,20,31.0
456,TRANSFER,760984.58,C1733734380,760984.58,0.0,C1612257977,0.0,0.0,1,0,69,44.0
416,TRANSFER,27276.07,C746928702,27276.07,0.0,C1644712820,0.0,0.0,1,0,52,58.0
259,CASH_IN,317541.06,C2067914991,10717822.87,11035363.94,C666997416,574957.46,257416.39,0,0,61,29.0
13,CASH_OUT,416361.7,C431685663,0.0,0.0,C1550241078,496559.0,912920.7,0,0,56,55.0
574,CASH_OUT,56125.55,C1712457269,56125.55,0.0,C356699181,157761.5,213887.05,1,0,64,79.0
287,CASH_OUT,223730.4,C2056953445,223730.4,0.0,C685901539,3375498.7,3599229.1,1,0,27,32.0
43,TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1,0,47,45.0
255,TRANSFER,1094288.98,C388412197,24853.0,0.0,C1743507886,1188814.72,2283103.7,0,0,28,49.0
563,TRANSFER,190662.7,C1569153511,190662.7,0.0,C1637089162,0.0,0.0,1,0,89,45.0
255,PAYMENT,21196.63,C1930160706,36366.68,15170.06,M1579914892,0.0,0.0,0,0,64,NaN
234,CASH_IN,113418.09,C979819409,142364.52,255782.61,C741609062,465697.8,352279.71,0,0,33,38.0
362,TRANSFER,1891921.94,C893956566,1891921.94,0.0,C1302223978,0.0,0.0,1,0,27,89.0
355,TRANSFER,42483.97,C1483983582,42483.97,0.0,C1385439300,0.0,0.0,1,0,51,56.0
134,PAYMENT,2897.55,C1401110591,120850.37,117952.82,M174936182,0.0,0.0,0,0,56,NaN
208,CASH_OUT,134899.86,C29386750,3187.31,0.0,C489575717,1450975.76,1585875.62,0,0,54,34.0
320,TRANSFER,248409.56,C2096636104,248409.56,0.0,C1589898085,0.0,0.0,1,0,65,89.0
211,PAYMENT,5194.53,C634943423,0.0,0.0,M631663173,0.0,0.0,0,0,48,NaN
378,TRANSFER,187761.76,C901042408,187761.76,0.0,C469325256,0.0,0.0,1,0,58,80.0
185,PAYMENT,1436.23,C904258234,13267.0,11830.77,M1993671124,0.0,0.0,0,0,60,NaN
211,PAYMENT,3073.7,C619432407,123277.76,120204.05,M516975723,0.0,0.0,0,0,34,NaN
378,CASH_OUT,203353.45,C1948953515,440109.0,236755.55,C186698960,813717.41,1017070.87,0,0,46,65.0
207,CASH_OUT,162113.89,C518510089,0.0,0.0,C1702948277,240745.7,402859.59,0,0,49,26.0
226,CASH_OUT,1231309.64,C488263608,1231309.64,0.0,C168611895,27650.97,1258960.61,1,0,73,33.0
191,PAYMENT,3346.49,C804502501,52100.0,48753.51,M858994547,0.0,0.0,0,0,55,NaN
249,TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1,0,87,43.0
99,TRANSFER,1515291.19,C1575226124,1515291.19,0.0,C1023961494,0.0,0.0,1,0,32,28.0
138,PAYMENT,21224.03,C544309608,86998.84,65774.81,M1958372289,0.0,0.0,0,0,89,NaN
731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0,51,33.0
235,CASH_OUT,1369544.19,C407416654,1369544.19,0.0,C1267828367,571360.19,1940904.38,1,0,24,41.0
597,PAYMENT,7316.78,C168516907,62865.0,55548.22,M38629825,0.0,0.0,0,0,58,NaN
401,PAYMENT,24884.04,C1532451538,0.0,0.0,M986159483,0.0,0.0,0,0,62,NaN
142,CASH_OUT,8923.53,C913233720,102072.0,93148.47,C2022426087,177319.84,186243.37,0,0,83,27.0
327,PAYMENT,65663.94,C1800746717,92729.95,27066.01,M1303760046,0.0,0.0,0,0,26,NaN
516,CASH_OUT,10000000.0,C179123496,10000000.0,0.0,C150091086,6070888.2,16070888.2,1,0,39,27.0
86,CASH_OUT,10000000.0,C538142346,10000000.0,0.0,C557678014,0.0,10000000.0,1,0,57,67.0
348,PAYMENT,14428.69,C89500738,0.0,0.0,M889832462,0.0,0.0,0,0,38,NaN
392,TRANSFER,193706.98,C1216488552,193706.98,0.0,C2142754962,0.0,0.0,1,0,24,23.0
308,CASH_IN,100580.76,C1843542068,19843.0,120423.76,C774824611,0.0,0.0,0,0,70,54.0
180,CASH_IN,163487.55,C1980957844,14793.0,178280.55,C1343151526,2660264.52,2496776.97,0,0,62,53.0
156,PAYMENT,17779.31,C687422870,3283.0,0.0,M5922045,0.0,0.0,0,0,62,NaN
605,TRANSFER,2011285.35,C11988213,2011285.35,0.0,C952860691,0.0,0.0,1,0,88,82.0
16,PAYMENT,17566.74,C1529066957,0.0,0.0,M1977381644,0.0,0.0,0,0,21,NaN
490,CASH_OUT,3641525.7,C520336445,3641525.7,0.0,C1651162496,599102.39,4240628.09,1,0,81,87.0
228,PAYMENT,6101.66,C1594708795,0.0,0.0,M397906575,0.0,0.0,0,0,79,NaN
684,CASH_IN,165653.72,C2058103428,4108161.87,4273815.58,C1800678053,562902.23,397248.51,0,0,45,18.0
180,TRANSFER,8186519.17,C1807376004,8186519.17,0.0,C1506576839,0.0,0.0,1,0,71,68.0
299,PAYMENT,12965.35,C1947240588,20621.0,7655.65,M2119186610,0.0,0.0,0,0,35,NaN
459,CASH_OUT,4153.02,C1685125917,4153.02,0.0,C1463620824,0.0,4153.02,1,0,18,58.0
613,TRANSFER,1425062.97,C1700849439,1425062.97,0.0,C1474364019,0.0,0.0,1,0,75,51.0
350,CASH_OUT,5707.65,C982448582,277112.0,271404.35,C1584782707,780468.59,786176.24,0,0,27,61.0
93,CASH_OUT,74703.57,C410877244,0.0,0.0,C67826765,415830.79,490534.35,0,0,76,61.0
131,CASH_OUT,144308.71,C1438407675,10033.0,0.0,C1387820140,0.0,144308.71,0,0,75,77.0
138,CASH_IN,223822.93,C1761729928,4235958.7,4459781.63,C1891581814,549312.0,325489.07,0,0,56,66.0
61,CASH_OUT,1155128.91,C1202518126,1155128.91,0.0,C1162744412,0.0,1155128.91,1,0,69,72.0
351,CASH_IN,43143.12,C2036566609,2839525.32,2882668.44,C1589312797,354260.42,311117.31,0,0,37,74.0
400,PAYMENT,21230.66,C1013255191,196.0,0.0,M1801759632,0.0,0.0,0,0,25,NaN
688,CASH_IN,241750.67,C632499650,202306.0,444056.67,C698630249,0.0,0.0,0,0,58,23.0
228,TRANSFER,632585.98,C1044786554,0.0,0.0,C2091670756,1791793.99,2670193.47,0,0,20,33.0
382,CASH_OUT,36789.31,C2097476196,32962.76,0.0,C433015881,6356428.71,6393218.01,0,0,48,80.0
280,CASH_IN,74166.96,C1924444099,7065015.12,7139182.08,C780523880,8111411.06,8066330.61,0,0,80,22.0
302,PAYMENT,1245.17,C88308344,0.0,0.0,M1538742957,0.0,0.0,0,0,81,NaN
180,CASH_OUT,371775.96,C695426010,0.0,0.0,C1962092319,1892839.24,2264615.2,0,0,29,33.0
187,PAYMENT,7923.97,C396095816,6145.0,0.0,M287809257,0.0,0.0,0,0,21,NaN
52,CASH_OUT,969259.07,C457586283,969259.07,0.0,C379384197,85723.45,1054982.52,1,0,41,45.0
600,CASH_OUT,7363709.23,C1402128249,7363709.23,0.0,C734547406,0.0,7363709.23,1,0,37,36.0
215,CASH_IN,40000.04,C748158139,6579748.35,6619748.39,C147908170,301385.21,261385.17,0,0,67,77.0
182,CASH_IN,168529.05,C899401731,11133599.44,11302128.5,C1776827962,278511.33,109982.28,0,0,31,63.0
291,TRANSFER,145035.4,C410161307,145035.4,0.0,C2092567505,0.0,0.0,1,0,48,54.0
16,CASH_IN,258967.68,C1850517192,30561.0,289528.68,C1242043344,155725.22,335533.15,0,0,47,65.0
182,CASH_OUT,294989.71,C1095002086,294989.71,0.0,C360215463,1657699.83,1952689.54,1,0,90,54.0
10,PAYMENT,11264.29,C977284421,316786.14,305521.85,M2040046905,0.0,0.0,0,0,67,NaN
653,CASH_OUT,598426.68,C2106574163,598426.68,0.0,C408852113,46967.11,645393.8,1,0,72,71.0
226,PAYMENT,17212.57,C1629309582,79882.11,62669.54,M1070944347,0.0,0.0,0,0,88,NaN
544,PAYMENT,3472.95,C1826225813,0.0,0.0,M1708892132,0.0,0.0,0,0,71,NaN
550,CASH_OUT,342309.91,C1944000382,342309.91,0.0,C1097536726,0.0,342309.91,1,0,54,38.0
285,CASH_OUT,230750.85,C556212816,0.0,0.0,C266819230,4182318.76,4413069.61,0,0,71,21.0
131,CASH_OUT,265367.31,C1595854748,0.0,0.0,C451873296,2302207.9,2567575.21,0,0,34,43.0
501,TRANSFER,1318024.48,C29170093,1318024.48,0.0,C914441096,0.0,0.0,1,0,28,30.0
22,CASH_OUT,152284.3,C711733782,0.0,0.0,C241685431,9306692.31,9458976.61,0,0,19,78.0
579,CASH_OUT,254564.81,C952265131,254564.81,0.0,C502635125,1998631.83,2253196.63,1,0,60,60.0
518,TRANSFER,95105.01,C492567713,95105.01,0.0,C1040142745,0.0,0.0,1,0,87,72.0
327,PAYMENT,33441.8,C924213575,104581.0,71139.2,M2035211569,0.0,0.0,0,0,78,NaN
196,CASH_OUT,288148.22,C1539629881,288148.22,0.0,C920916112,257719.2,545867.42,1,0,59,31.0
51,CASH_OUT,361460.79,C136533160,361460.79,0.0,C178151720,991487.78,1352948.57,1,0,80,52.0
44,CASH_OUT,534255.94,C1829721095,534255.94,0.0,C991247178,24559.0,558814.94,1,0,85,49.0
219,TRANSFER,36371.77,C2064408554,36371.77,0.0,C1562975084,0.0,0.0,1,0,76,30.0
28,CASH_OUT,491517.77,C1198658385,491517.77,0.0,C523126423,518777.34,1010295.11,1,0,52,34.0
155,CASH_OUT,116305.91,C681454126,184.0,0.0,C1691522742,3757020.64,3873326.55,0,0,36,75.0
195,TRANSFER,601657.23,C1023699777,601657.23,0.0,C14537324,0.0,0.0,1,0,72,32.0
714,TRANSFER,280258.44,C1438677474,280258.44,0.0,C1955533905,0.0,0.0,1,0,87,25.0
164,PAYMENT,29570.12,C1274092273,0.0,0.0,M702237532,0.0,0.0,0,0,85,NaN
526,CASH_OUT,199940.02,C1503324262,199940.02,0.0,C1528513380,0.0,199940.02,1,0,79,25.0
382,CASH_OUT,6478.61,C369395199,11122.0,4643.39,C486425121,20520.15,26998.76,0,0,70,32.0
549,TRANSFER,29473.67,C12589552,29473.67,0.0,C589307049,0.0,0.0,1,0,59,72.0
327,CASH_OUT,28680.56,C863830365,0.0,0.0,C783209140,609503.35,773641.48,0,0,89,29.0
13,CASH_OUT,154826.09,C1045609290,257.0,0.0,C399841837,0.0,272995.59,0,0,72,85.0
331,CASH_OUT,314768.98,C890808543,1070.0,0.0,C778378561,228977.62,543746.6,0,0,42,57.0
520,TRANSFER,658855.33,C1169625105,658855.33,0.0,C1123290650,0.0,0.0,1,0,82,36.0
325,CASH_OUT,355259.17,C1716748868,0.0,0.0,C144465900,1927485.48,2282744.65,0,0,63,81.0
94,TRANSFER,363378.75,C998593582,363378.75,0.0,C855256022,0.0,0.0,1,0,81,80.0
725,TRANSFER,873322.61,C488866911,873322.61,0.0,C850044970,0.0,0.0,1,0,57,62.0
221,CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1,0,27,57.0
134,CASH_IN,51910.53,C151848076,15297554.42,15349464.96,C1556875182,12758130.07,12706219.53,0,0,39,43.0
234,PAYMENT,20415.58,C2078825039,42139.01,21723.43,M1903339669,0.0,0.0,0,0,52,NaN
144,TRANSFER,102750.55,C231882139,102750.55,0.0,C908283595,0.0,0.0,1,0,90,43.0
42,CASH_OUT,16856.84,C1444149662,3426.0,0.0,C320644805,97252.08,114108.91,0,0,44,18.0
157,PAYMENT,3456.25,C43467331,18026.0,14569.75,M567684388,0.0,0.0,0,0,30,NaN
284,PAYMENT,5804.33,C819156588,600.68,0.0,M1079465087,0.0,0.0,0,0,54,NaN
238,TRANSFER,240899.12,C39176629,240899.12,0.0,C228666315,0.0,0.0,1,0,79,76.0
468,TRANSFER,764646.4,C618333968,764646.4,0.0,C830994571,0.0,0.0,1,0,84,41.0
613,CASH_OUT,327791.14,C1118147077,327791.14,0.0,C1575522252,175013.26,502804.4,1,0,89,35.0
346,CASH_OUT,113903.6,C1542979747,0.0,0.0,C1920248018,250091.11,363994.71,0,0,87,27.0
639,CASH_OUT,349627.64,C432374768,349627.64,0.0,C1055938470,0.0,349627.64,1,0,88,84.0
155,TRANSFER,415863.58,C1885940930,0.0,0.0,C565554064,984357.84,1400221.42,0,0,32,60.0
291,TRANSFER,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,1,0,20,68.0
151,TRANSFER,1766811.07,C1707046857,1766811.07,0.0,C1057271588,0.0,0.0,1,0,23,33.0
226,CASH_OUT,41241.09,C379500300,0.0,0.0,C1254029169,89684.18,130925.27,0,0,36,41.0
690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,0,71,53.0
90,TRANSFER,134515.36,C1087234685,134515.36,0.0,C271149484,0.0,0.0,1,0,51,39.0
157,PAYMENT,24194.34,C1687142314,0.0,0.0,M621127469,0.0,0.0,0,0,85,NaN
378,CASH_OUT,64852.56,C1830549960,26783.0,0.0,C691961651,198920.63,263773.19,0,0,75,85.0
563,CASH_OUT,25529.76,C1146878331,25529.76,0.0,C1153941405,9798.98,35328.74,1,0,59,75.0
131,CASH_OUT,153804.17,C1154543387,7949.0,0.0,C937195105,6707695.59,6861499.76,0,0,81,59.0
372,CASH_OUT,132142.78,C651753910,1672.0,0.0,C428354915,0.0,132142.78,0,0,63,63.0
156,CASH_OUT,23296.62,C1772915784,41853.0,18556.38,C751690694,2738064.59,2761361.21,0,0,55,36.0
214,CASH_IN,326372.43,C1790217951,18566970.28,18893342.71,C1642424259,1465471.2,1139098.77,0,0,56,18.0
46,TRANSFER,71372.0,C33339986,71372.0,0.0,C2120774041,0.0,0.0,1,0,42,58.0
43,CASH_IN,52341.71,C155799175,685254.63,737596.35,C1423406270,465561.57,236329.97,0,0,34,52.0
203,TRANSFER,176481.74,C634366592,40612.0,0.0,C740924495,1274918.41,1451400.15,0,0,34,77.0
162,CASH_OUT,400086.72,C738298801,99280.0,0.0,C1953603142,1007568.45,1407655.16,0,0,40,71.0
37,CASH_OUT,1842.0,C323132484,1842.0,0.0,C1737682079,0.0,1842.0,1,0,82,21.0
227,CASH_IN,8616.18,C1580300888,10623.0,19239.18,C1462425424,0.0,0.0,0,0,36,35.0
308,CASH_OUT,35288.89,C1277290887,49780.0,14491.11,C106132901,24190.28,59479.17,0,0,25,26.0
723,TRANSFER,457359.64,C1927429291,457359.64,0.0,C269394270,0.0,0.0,1,0,59,46.0
270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0,44,90.0
304,CASH_IN,74960.04,C1026787825,1723658.99,1798619.03,C659244974,2827451.85,2752491.81,0,0,61,24.0
306,CASH_OUT,245877.54,C1463795849,760.0,0.0,C443180985,0.0,245877.54,0,0,59,22.0
46,PAYMENT,9032.29,C779240491,0.0,0.0,M752773429,0.0,0.0,0,0,89,NaN
9,CASH_OUT,361559.69,C684758020,361559.69,0.0,C1769042905,504667.31,189441.24,1,0,73,47.0
686,PAYMENT,6902.85,C466597588,16106.0,9203.15,M1079934577,0.0,0.0,0,0,76,NaN
250,PAYMENT,3095.51,C306923283,0.0,0.0,M1790613156,0.0,0.0,0,0,43,NaN
605,TRANSFER,147230.63,C1792208222,147230.63,0.0,C809515393,0.0,0.0,1,0,27,32.0
330,CASH_OUT,51547.03,C718578445,21131.06,0.0,C1458547310,371256.29,422803.32,0,0,30,59.0
132,PAYMENT,27937.3,C1293145254,164908.16,136970.86,M175725008,0.0,0.0,0,0,34,NaN
109,CASH_OUT,177344.53,C406935284,177344.53,0.0,C118143453,567501.75,744846.28,1,0,84,43.0
187,CASH_OUT,279375.83,C840449806,0.0,0.0,C250640763,799522.05,1078897.88,0,0,62,30.0
369,CASH_IN,194079.39,C538380044,1714781.8,1908861.18,C1375040378,8208586.71,8014507.32,0,0,77,66.0
186,TRANSFER,267472.74,C804812631,0.0,0.0,C1131987489,278581.7,546054.44,0,0,55,60.0
260,CASH_IN,126092.98,C2115328409,245.0,126337.98,C111150518,5439248.43,5313155.45,0,0,77,43.0
135,CASH_OUT,60646.82,C1591547495,60646.82,0.0,C1132157369,43264.78,103911.6,1,0,80,26.0
9,CASH_OUT,4947.8,C882497278,0.0,0.0,C1141049797,3741428.18,3755217.58,0,0,64,81.0
140,PAYMENT,1112.03,C1968196479,153463.14,152351.11,M1995698691,0.0,0.0,0,0,65,NaN
42,CASH_OUT,293051.84,C1159375809,15009.0,0.0,C1284914521,27694.1,491856.54,0,0,81,56.0
304,PAYMENT,20559.01,C1502160939,0.0,0.0,M977509152,0.0,0.0,0,0,57,NaN
187,CASH_IN,153457.44,C1973029945,5401367.91,5554825.35,C1547264403,609663.67,456206.23,0,0,32,44.0
742,CASH_OUT,258355.42,C1113162093,258355.42,0.0,C797688696,25176.67,283532.09,1,0,53,24.0
206,CASH_OUT,154196.49,C1013101723,154196.49,0.0,C1068088118,325765.34,479961.83,1,0,54,45.0
258,CASH_OUT,111496.84,C1132086412,62958.0,0.0,C1730843034,3039713.84,3151210.69,0,0,50,45.0
75,CASH_OUT,460436.43,C568175103,460436.43,0.0,C283083073,0.0,460436.43,1,0,88,27.0
521,CASH_OUT,525155.79,C843090294,525155.79,0.0,C1217435263,2665961.11,3191116.89,1,0,65,30.0
231,CASH_OUT,273821.76,C212390173,273821.76,0.0,C1049250816,0.0,273821.76,1,0,52,72.0
382,TRANSFER,1465173.76,C166433413,1465173.76,0.0,C609529822,0.0,0.0,1,0,33,86.0
252,CASH_OUT,254359.03,C107621553,348229.67,93870.64,C1676221711,780675.17,1035034.2,0,0,20,54.0
279,PAYMENT,5728.51,C123376209,1470.0,0.0,M784455285,0.0,0.0,0,0,22,NaN
12,TRANSFER,1041647.06,C345293642,1041647.06,0.0,C937194908,0.0,0.0,1,0,74,40.0
259,PAYMENT,10909.6,C1435291713,0.0,0.0,M55850783,0.0,0.0,0,0,84,NaN
685,TRANSFER,1933121.35,C1845779361,1933121.35,0.0,C1809033078,0.0,0.0,1,0,62,42.0
277,PAYMENT,17957.48,C1883309993,0.0,0.0,M690968184,0.0,0.0,0,0,46,NaN
408,CASH_OUT,398724.6,C57771214,398724.6,0.0,C1871216635,5738519.76,6137244.36,1,0,18,79.0
85,TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1,0,62,47.0
211,CASH_OUT,268398.19,C1329234793,0.0,0.0,C996693028,631393.68,899791.87,0,0,70,23.0
257,CASH_IN,35209.33,C660380854,5008733.25,5043942.58,C1662154119,444635.23,409425.9,0,0,57,49.0
19,CASH_OUT,57337.19,C14803975,0.0,0.0,C1694858381,705077.33,848551.78,0,0,90,54.0
211,CASH_OUT,115406.3,C819572477,1271.0,0.0,C1965766190,1310017.55,1425423.86,0,0,43,57.0
255,PAYMENT,6868.46,C82271902,11101.0,4232.54,M2022216464,0.0,0.0,0,0,61,NaN
208,PAYMENT,12387.68,C1021200454,0.0,0.0,M1630320705,0.0,0.0,0,0,73,NaN
