transaction_id,timestamp,source_account,destination_account,transaction_type,amount,customer_age,ip_address,device_id,location,channel,is_fraud,fraud_type
TX7880de49,2025-01-25 13:01:17,ACCT45788,ACCT94495,Withdrawal,370.13,67,126.192.85.190,DEV-6455,Colorado,Branch,False,
TX7fca3031,2025-01-14 03:49:46,ACCT89894,ACCT14097,Online Payment,6445.67,75,14.41.247.101,DEV-4237,Ohio,Mobile App,True,Extortion
TX58c78ea7,2025-01-27 04:06:12,ACCT12439,EXT-92746,Withdrawal,6834.04,61,179.240.183.113,DEV-3921,Pennsylvania,Online Banking,True,Investment
TX2358c75d,2025-01-09 09:47:54,ACCT51001,ACCT13358,Deposit,4711.39,65,139.174.243.100,DEV-1346,Arizona ,Branch,False,
TXe93d5cdc,2025-01-31 07:45:12,ACCT80289,ACCT74135,Withdrawal,8830.1,79,114.94.58.130,DEV-2857,Colorado,Online Banking,False,
TX2594be5d,2025-01-15 00:24:38,ACCT97157,ACCT93946,Online Payment,4378.31,77,70.227.35.137,DEV-2431,Florida,Online Banking,False,
TX13c64e38,2025-01-29 06:34:04,ACCT43576,EXT-77824,Wire Transfer,6884.71,67,226.225.47.92,DEV-4094,Ohio,Mobile App,True,Confidence/Romance
TX76a7404c,2025-01-25 19:02:53,ACCT10481,ACCT70448,Withdrawal,7691.78,81,18.61.25.180,DEV-7379,Washington,ATM,False,
TXd0a356d2,2025-01-27 10:11:31,ACCT83344,EXT-90622,Online Payment,6961.64,66,60.103.145.37,DEV-5291,Washington,ATM,True,Investment
TX63dfbfd6,2025-01-05 16:28:15,ACCT24785,EXT-31777,Withdrawal,838.65,65,215.217.149.138,DEV-3628,Texas,ATM,False,
TX7dbcbce9,2025-01-26 18:24:06,ACCT67690,ACCT22362,Deposit,3659.54,88,94.228.109.63,DEV-3157,Pennsylvania,Branch,False,
TXc4cc0063,2025-01-06 03:42:20,ACCT70983,ACCT45925,Deposit,5203.3,68,61.247.149.70,DEV-5107,Colorado,Branch,True,Tech Support
TX5f0ee831,2025-01-12 11:39:49,ACCT88030,ACCT36971,Withdrawal,5064.26,85,151.199.44.121,DEV-8705,California,ATM,False,
TXbc293e91,2025-01-09 04:55:26,ACCT65738,ACCT67378,Deposit,7455.76,87,188.102.49.49,DEV-5596,Texas,Mobile App,False,
TXbb52fd45,2025-01-06 11:29:38,ACCT65738,EXT-12683,Deposit,7991.39,87,28.55.107.95,DEV-9166,Washington,ATM,False,
TX70e31d1d,2025-01-19 11:31:01,ACCT39306,EXT-36171,Withdrawal,1873.6,68,111.128.71.14,DEV-5744,Washington,Mobile App,True,Personal Data Breach
TX9af2a2e7,2025-01-08 01:06:17,ACCT75521,ACCT82214,Online Payment,3791.45,67,147.219.235.76,DEV-9412,California,Mobile App,False,
TX57e02439,2025-01-29 19:31:18,ACCT67690,ACCT47541,Online Payment,6861.48,88,35.147.19.29,DEV-2108,Washington,Branch,False,
TXc75e8a0c,2025-01-13 18:52:40,ACCT35618,ACCT11279,Deposit,300.59,64,183.170.118.171,DEV-2191,Florida,Online Banking,False,
TX0ce4fddf,2025-01-02 07:50:12,ACCT93150,ACCT84995,Wire Transfer,1423.08,70,52.84.18.131,DEV-5517,California,Branch,True,Personal Data Breach
TX7b53b401,2025-01-18 18:40:55,ACCT63845,ACCT56318,Withdrawal,2588.48,73,67.83.236.47,DEV-2504,Texas,Branch,True,Confidence/Romance
TX5b306358,2025-01-05 19:45:50,ACCT43202,ACCT16332,Deposit,6243.9,78,33.133.180.151,DEV-3204,New York,Branch,False,
TX62aa98e6,2025-01-21 15:29:07,ACCT70744,ACCT23743,Withdrawal,6309.11,66,81.18.162.73,DEV-8954,Texas,Mobile App,True,Real Estate
TX058deb97,2025-01-08 16:17:11,ACCT86283,ACCT95880,Wire Transfer,798.16,66,127.56.148.184,DEV-7069,Florida,ATM,False,
TXdbe94ee6,2025-01-27 09:08:30,ACCT66085,ACCT47516,Deposit,4222.17,81,140.130.47.74,DEV-1062,Arizona ,Online Banking,False,
TXefad9517,2025-01-30 19:38:39,ACCT87089,ACCT66336,Withdrawal,9368.19,61,187.140.4.40,DEV-9977,Washington,Online Banking,False,
TX95a1acb3,2025-01-09 03:02:46,ACCT85089,ACCT39121,Withdrawal,192.58,64,96.44.24.19,DEV-5094,Colorado,Branch,False,
TX234540db,2025-01-01 15:14:26,ACCT72433,EXT-13670,Deposit,2103.4,70,135.48.149.134,DEV-5850,Pennsylvania,Online Banking,False,
TX3ca7367e,2025-01-18 02:53:00,ACCT42463,ACCT87738,Withdrawal,9911.4,66,57.26.204.3,DEV-1044,New York,Mobile App,True,Extortion
TX4ea76cd8,2025-01-09 13:09:39,ACCT59484,ACCT75843,Deposit,649.19,69,186.62.224.64,DEV-6287,Pennsylvania,Mobile App,False,
TX60021a3f,2025-01-14 17:03:45,ACCT61303,EXT-55813,Online Payment,1785.67,66,118.32.4.38,DEV-7397,Texas,Online Banking,False,
TX5be629e0,2025-01-26 15:07:38,ACCT12295,ACCT34087,Deposit,8332.76,76,1.71.224.5,DEV-5772,Colorado,Branch,False,
TX7d5aa7c4,2025-01-25 17:26:25,ACCT40771,EXT-78839,Online Payment,3904.28,90,10.64.150.185,DEV-2184,Texas,Online Banking,True,Extortion
TX4ae6505a,2025-01-16 11:14:54,ACCT17862,ACCT61303,Deposit,1760.77,69,46.138.15.27,DEV-9205,California,Mobile App,False,
TX753237ab,2025-01-26 11:09:39,ACCT33761,ACCT15642,Deposit,7341.38,90,76.232.78.152,DEV-8414,Arizona ,Online Banking,False,
TXa4c8425d,2025-01-15 17:17:20,ACCT95880,EXT-95433,Withdrawal,9808.22,73,251.98.41.3,DEV-2011,Arizona ,ATM,False,
TX457afa11,2025-01-28 04:15:26,ACCT35987,ACCT24402,Deposit,1234.21,80,62.149.244.155,DEV-1864,Pennsylvania,ATM,False,
TX8f7cb3be,2025-01-06 17:28:21,ACCT31411,EXT-58233,Deposit,2275.61,66,216.120.216.121,DEV-7037,Arizona ,Branch,False,
TX655de3d4,2025-01-14 18:48:05,ACCT34520,ACCT14154,Withdrawal,3754.25,77,185.60.77.4,DEV-3693,Florida,ATM,False,
TX891cc6ab,2025-01-18 16:14:41,ACCT43202,ACCT92077,Wire Transfer,4440.82,78,120.220.90.55,DEV-7717,Ohio,Mobile App,False,
TXcafd2b8f,2025-01-14 01:31:42,ACCT98404,ACCT75521,Wire Transfer,6717.94,61,63.121.54.218,DEV-8018,Florida,Mobile App,True,Investment
TXcdfb9643,2025-01-19 23:50:01,ACCT92954,ACCT83344,Withdrawal,8846.72,74,95.80.59.23,DEV-1409,California,Mobile App,False,
TX0af7365a,2025-01-03 00:58:31,ACCT16238,ACCT27968,Online Payment,2961.97,84,19.206.59.171,DEV-6999,Washington,Branch,False,
TXb21dc36a,2025-01-27 19:18:58,ACCT86038,ACCT31863,Withdrawal,1869.53,61,23.149.32.83,DEV-5422,Texas,ATM,False,
TX35f91875,2025-01-29 03:06:09,ACCT51247,ACCT37105,Online Payment,1217.43,70,125.243.168.27,DEV-7299,Ohio,ATM,False,
TXbe9f3fbf,2025-01-16 07:59:14,ACCT56318,ACCT97260,Online Payment,7595.81,63,196.135.172.186,DEV-1361,Texas,Branch,True,Personal Data Breach
TXca9ec5d1,2025-01-20 11:24:25,ACCT57557,ACCT22675,Withdrawal,7161.54,83,130.146.158.154,DEV-5014,Arizona ,Branch,False,
TXa1f56f6d,2025-01-11 11:29:21,ACCT18954,ACCT22154,Deposit,3346.64,83,145.68.109.232,DEV-7704,New York,Branch,False,
TX694c02a0,2025-01-23 04:45:41,ACCT26208,ACCT83577,Deposit,9822.83,84,104.48.106.6,DEV-3513,Pennsylvania,Online Banking,False,
TX673cae89,2025-01-24 08:13:18,ACCT98404,ACCT85722,Deposit,1815.45,61,248.212.240.24,DEV-9474,Colorado,Branch,False,
TXa110f511,2025-01-07 01:15:03,ACCT85136,ACCT44655,Withdrawal,4458.67,71,167.89.242.7,DEV-4176,Arizona ,Branch,False,
TX8444d4ac,2025-01-31 19:42:40,ACCT82650,ACCT54384,Withdrawal,7452.63,61,23.47.144.46,DEV-9502,Ohio,ATM,False,
TX857db83d,2025-01-13 08:03:17,ACCT30539,EXT-35260,Deposit,1284.57,77,42.246.242.226,DEV-1399,Texas,ATM,False,
TX429a9e1f,2025-01-22 06:15:22,ACCT36220,EXT-10827,Online Payment,2626.12,84,39.205.246.49,DEV-6996,Texas,Online Banking,False,
TXd9ef755c,2025-01-28 13:08:59,ACCT62972,ACCT45442,Withdrawal,4101.93,85,148.68.127.199,DEV-8942,Arizona ,Online Banking,False,
TX09427c8d,2025-01-13 16:19:37,ACCT35618,ACCT31411,Deposit,5221.73,64,80.229.105.216,DEV-6557,Florida,ATM,False,
TXca339d22,2025-01-21 23:13:56,ACCT85136,ACCT35987,Wire Transfer,2012.04,71,241.196.254.231,DEV-9323,Pennsylvania,Online Banking,False,
TX4a348702,2025-01-23 22:04:15,ACCT93624,ACCT11748,Wire Transfer,3833.8,82,61.149.103.90,DEV-9361,New York,Mobile App,False,
TX423049af,2025-01-21 15:16:44,ACCT58878,ACCT14154,Withdrawal,4126.32,87,57.39.74.20,DEV-1414,New York,Mobile App,False,
TXf639a3e1,2025-01-14 06:15:58,ACCT88030,ACCT95828,Deposit,6903.0,85,63.198.155.14,DEV-7113,California,Online Banking,False,
TX4e1b37df,2025-01-02 02:10:50,ACCT31249,EXT-53357,Wire Transfer,1534.53,65,182.152.119.245,DEV-2561,Washington,ATM,True,Investment
TXfca65400,2025-01-12 13:32:22,ACCT62713,ACCT68225,Deposit,9041.9,63,146.116.55.107,DEV-5000,Washington,Online Banking,True,Investment
TX2135394d,2025-01-14 17:26:36,ACCT63064,ACCT90417,Wire Transfer,2406.44,77,32.127.57.26,DEV-1823,Florida,Online Banking,False,
TXdd3e5b40,2025-01-25 04:07:18,ACCT64476,EXT-27809,Wire Transfer,4476.85,88,110.50.184.67,DEV-8502,California,ATM,True,Tech Support
TX3a860ed0,2025-01-25 17:59:58,ACCT89575,ACCT36971,Online Payment,1629.93,90,140.3.146.252,DEV-1287,Florida,Branch,False,
TXa91c5279,2025-01-30 17:58:38,ACCT82650,ACCT94352,Wire Transfer,8563.89,61,171.80.29.37,DEV-2177,Ohio,Mobile App,False,
TXc9977883,2025-01-08 22:21:12,ACCT76114,ACCT39121,Wire Transfer,2527.23,70,108.53.208.83,DEV-3742,Florida,Branch,True,Confidence/Romance
TX76e64ac6,2025-01-11 19:41:12,ACCT23529,ACCT83344,Withdrawal,8365.93,90,134.86.204.136,DEV-2562,Florida,Branch,False,
TX94d2d1bb,2025-01-16 13:49:43,ACCT45442,ACCT14149,Online Payment,3773.57,85,131.193.193.196,DEV-8360,Florida,Online Banking,True,Tech Support
TXf8a29a3b,2025-01-26 01:47:26,ACCT47366,ACCT22060,Online Payment,9191.55,88,203.163.21.57,DEV-9014,Washington,ATM,False,
TX399632c0,2025-01-10 08:18:39,ACCT77129,ACCT89835,Withdrawal,1142.63,84,106.168.14.223,DEV-8473,Texas,Online Banking,True,Personal Data Breach
TX8347b346,2025-01-03 00:48:19,ACCT54766,ACCT39306,Withdrawal,2220.29,81,95.108.180.71,DEV-9207,New York,Branch,False,
TX5d8eccd9,2025-01-12 06:47:33,ACCT19476,EXT-97107,Online Payment,4583.99,71,225.198.123.199,DEV-3989,California,Mobile App,False,
TX0171d737,2025-01-30 04:48:00,ACCT60415,ACCT24958,Deposit,6299.72,83,130.3.12.6,DEV-5304,Florida,ATM,True,Tech Support
TX6b8653f4,2025-01-16 15:52:46,ACCT60415,ACCT15642,Deposit,7009.01,83,8.130.146.174,DEV-9210,New York,ATM,False,
TX9e5ab641,2025-01-19 10:16:51,ACCT33755,ACCT56427,Online Payment,8232.48,74,254.40.175.7,DEV-6944,California,Online Banking,False,
TXac949962,2025-01-03 18:26:01,ACCT31249,ACCT88368,Deposit,6200.43,65,166.163.232.167,DEV-8057,Colorado,Branch,False,
TX34d48829,2025-01-16 23:11:08,ACCT16957,ACCT10350,Withdrawal,1464.82,69,117.29.134.150,DEV-2610,California,Branch,False,
TX07d5c92a,2025-01-11 22:56:34,ACCT68498,ACCT11748,Wire Transfer,6123.95,73,211.189.125.145,DEV-4811,California,Mobile App,False,
TXaba70720,2025-01-08 12:50:34,ACCT31249,ACCT50733,Wire Transfer,4744.89,65,189.242.22.118,DEV-2267,Colorado,ATM,False,
TX1c19ecd3,2025-01-16 18:47:18,ACCT93150,ACCT12410,Online Payment,7552.63,70,2.225.206.187,DEV-7320,Texas,Online Banking,False,
TX36601939,2025-01-14 11:49:24,ACCT13358,EXT-43894,Deposit,9945.88,70,35.5.135.131,DEV-5851,Florida,Mobile App,False,
TXafaf26a8,2025-01-13 10:07:10,ACCT33761,ACCT47223,Online Payment,8154.71,90,51.4.8.125,DEV-9857,Arizona ,Mobile App,False,
TXdad409b8,2025-01-18 21:27:28,ACCT29920,ACCT47922,Deposit,5728.21,71,182.8.55.181,DEV-1392,New York,ATM,False,
TXe65b448b,2025-01-18 09:22:10,ACCT39683,ACCT35618,Withdrawal,7491.13,61,42.228.36.207,DEV-5356,Ohio,Mobile App,True,Investment
TX78359359,2025-01-23 06:42:38,ACCT93624,ACCT65748,Deposit,1098.27,82,6.222.19.34,DEV-1598,Arizona ,Branch,False,
TXff93b9fb,2025-01-09 04:34:03,ACCT33755,EXT-78109,Online Payment,5714.01,74,163.251.254.232,DEV-1046,New York,Online Banking,False,
TX11784660,2025-01-18 22:14:43,ACCT80058,EXT-49030,Wire Transfer,9483.35,80,228.246.229.8,DEV-4313,California,Online Banking,False,
TX531504c3,2025-01-14 08:22:25,ACCT63845,ACCT27624,Withdrawal,8834.83,73,16.116.223.229,DEV-2895,California,Mobile App,True,Tech Support
TXb51c0711,2025-01-03 15:07:11,ACCT44022,ACCT69666,Withdrawal,5496.1,65,208.100.193.57,DEV-9040,Colorado,Mobile App,False,
TX96836580,2025-01-13 03:07:09,ACCT45788,ACCT24448,Deposit,8254.4,67,151.109.188.206,DEV-3341,Colorado,Mobile App,False,
TX6e4ad352,2025-01-25 23:53:33,ACCT12439,ACCT15922,Wire Transfer,7236.6,61,32.45.153.112,DEV-8480,New York,Branch,False,
TX73f9f836,2025-01-02 11:48:53,ACCT77129,ACCT98007,Wire Transfer,4353.87,84,161.207.62.115,DEV-7138,Arizona ,Branch,False,
TXec8572dd,2025-01-02 20:58:14,ACCT18191,ACCT29920,Deposit,4906.57,86,200.209.188.75,DEV-7637,Ohio,Mobile App,True,Tech Support
TXe79e2e43,2025-01-06 10:00:09,ACCT62649,ACCT55031,Wire Transfer,9092.6,90,179.213.145.179,DEV-7230,New York,Branch,False,
TX39c589e0,2025-01-04 11:22:10,ACCT14097,ACCT37842,Deposit,6905.24,68,125.169.132.184,DEV-6560,Texas,ATM,False,
TX4c53e0d0,2025-01-14 04:35:46,ACCT59772,ACCT97027,Online Payment,5529.04,60,216.229.109.115,DEV-9770,Pennsylvania,ATM,False,
TX873f1dee,2025-01-28 08:06:18,ACCT74976,ACCT28254,Online Payment,2718.65,61,154.128.84.142,DEV-3295,Ohio,Mobile App,True,Confidence/Romance
TX8168e74f,2025-01-26 17:08:44,ACCT22362,ACCT18266,Online Payment,300.36,68,205.120.161.64,DEV-2919,Colorado,Mobile App,False,
TX06286c20,2025-01-17 19:49:26,ACCT72274,ACCT94495,Deposit,1242.61,83,69.71.174.161,DEV-4293,Florida,ATM,False,
TX53d2bbde,2025-01-02 18:00:45,ACCT15197,ACCT80007,Withdrawal,1471.11,63,153.26.104.71,DEV-4675,Washington,Branch,False,
TX6b22f884,2025-01-30 23:46:14,ACCT90250,EXT-18898,Online Payment,6579.3,77,181.253.166.161,DEV-2320,Pennsylvania,Mobile App,False,
TX2edfadc8,2025-01-05 17:42:40,ACCT84995,ACCT66085,Withdrawal,6779.06,90,35.23.57.51,DEV-7343,Washington,ATM,False,
TX84181717,2025-01-22 01:22:01,ACCT68735,ACCT54784,Withdrawal,231.73,67,145.188.127.84,DEV-6944,Colorado,Online Banking,False,
TXbf859e71,2025-01-02 22:09:07,ACCT56606,EXT-92065,Deposit,1956.84,66,64.85.178.221,DEV-6523,Colorado,Online Banking,False,
TXc847be1c,2025-01-24 10:07:33,ACCT54330,ACCT81350,Online Payment,7431.41,87,217.198.171.143,DEV-9426,Ohio,Branch,False,
TX935d09c8,2025-01-18 22:09:05,ACCT87528,ACCT26029,Withdrawal,3838.78,65,225.125.151.37,DEV-5289,Florida,Mobile App,True,Confidence/Romance
TX7f884540,2025-01-26 15:10:22,ACCT16758,ACCT86563,Deposit,7740.53,73,72.102.166.101,DEV-1330,Pennsylvania,Mobile App,False,
TX953384b5,2025-01-30 20:40:41,ACCT88030,EXT-46167,Online Payment,5174.09,85,232.160.175.35,DEV-3240,Arizona ,ATM,True,Investment
TX23e1d0ea,2025-01-21 13:35:14,ACCT25181,ACCT27310,Withdrawal,8776.82,86,207.48.24.53,DEV-7822,New York,Branch,False,
TX96242823,2025-01-01 18:22:30,ACCT97157,ACCT74009,Deposit,2759.64,77,142.207.60.70,DEV-4522,Washington,Mobile App,False,
TX297c3584,2025-01-03 01:22:21,ACCT22060,ACCT81479,Online Payment,975.1,72,205.39.26.112,DEV-5806,Ohio,Branch,False,
TX7e7f8848,2025-01-10 08:50:47,ACCT16957,ACCT75843,Wire Transfer,2554.51,69,132.168.218.242,DEV-3579,Washington,Mobile App,False,
TXf8340210,2025-01-07 22:01:59,ACCT38572,ACCT65405,Online Payment,3503.17,86,185.56.22.87,DEV-8866,New York,Mobile App,False,
TXd9acbea7,2025-01-26 11:43:14,ACCT10828,ACCT59356,Wire Transfer,9265.4,72,93.224.143.202,DEV-1927,California,Online Banking,False,
TXf2b75878,2025-01-05 13:03:57,ACCT68735,ACCT33819,Online Payment,1106.57,67,170.231.219.72,DEV-2856,California,Branch,False,
TX24930493,2025-01-17 03:22:19,ACCT74051,ACCT94927,Online Payment,5479.17,73,201.54.238.209,DEV-7321,Colorado,ATM,False,
TX69047648,2025-01-17 20:18:48,ACCT50219,ACCT14694,Deposit,4541.55,80,148.18.170.100,DEV-7305,Arizona ,Branch,False,
TX6c6a738c,2025-01-18 18:03:59,ACCT65405,ACCT70983,Withdrawal,899.17,76,203.131.112.248,DEV-5338,Colorado,Branch,False,
TX058820bf,2025-01-22 22:19:08,ACCT19538,EXT-58171,Deposit,8082.22,90,14.79.169.253,DEV-7411,Washington,Branch,False,
TX76bc2630,2025-01-11 10:15:12,ACCT32602,ACCT44022,Wire Transfer,1942.19,73,174.135.126.152,DEV-6358,California,Mobile App,False,
TXb59fc3cb,2025-01-31 17:07:44,ACCT82214,ACCT79595,Withdrawal,5800.54,73,96.229.217.80,DEV-9573,Washington,Mobile App,False,
TX80dc3c5b,2025-01-22 01:45:27,ACCT56153,ACCT64476,Deposit,7335.51,88,228.80.215.161,DEV-5938,Ohio,Online Banking,False,
TXf80201fe,2025-01-24 20:46:47,ACCT84627,ACCT48730,Deposit,9745.61,75,238.197.132.178,DEV-4519,New York,Online Banking,False,
TX2793902b,2025-01-09 08:00:14,ACCT31351,EXT-21301,Online Payment,7411.59,88,221.122.63.152,DEV-4585,New York,Mobile App,False,
TXa7ae7af8,2025-01-18 06:40:22,ACCT52895,ACCT56318,Withdrawal,9489.26,85,160.202.247.19,DEV-7858,Arizona ,Mobile App,False,
TX7fc439f2,2025-01-31 07:09:10,ACCT89894,ACCT27968,Deposit,5825.98,75,99.84.248.31,DEV-7387,New York,ATM,False,
TX3d3d3e21,2025-01-20 15:48:13,ACCT48730,ACCT54330,Online Payment,9686.18,64,201.137.70.87,DEV-9388,Pennsylvania,ATM,False,
TX0c8c5449,2025-01-16 01:29:01,ACCT75962,ACCT91879,Wire Transfer,847.6,83,32.103.215.207,DEV-2998,Pennsylvania,Branch,False,
TXc9485c25,2025-01-06 07:19:21,ACCT21963,ACCT26029,Online Payment,1377.89,85,246.208.44.239,DEV-2005,Pennsylvania,Mobile App,True,Confidence/Romance
TX414bca6d,2025-01-30 14:32:07,ACCT35318,EXT-28742,Online Payment,2132.26,89,230.175.62.56,DEV-4620,Arizona ,Mobile App,True,Confidence/Romance
TX52f4f32d,2025-01-03 18:55:23,ACCT86481,ACCT31444,Wire Transfer,5490.9,80,20.177.228.13,DEV-9084,Arizona ,Mobile App,False,
TX7d277b80,2025-01-23 18:04:59,ACCT72433,EXT-37717,Withdrawal,4290.06,70,94.204.23.195,DEV-1722,Washington,Online Banking,False,
TXbe881253,2025-01-23 11:40:30,ACCT22675,EXT-48249,Withdrawal,589.39,64,163.155.75.55,DEV-9777,Texas,Mobile App,False,
TXd65d778d,2025-01-22 23:23:14,ACCT12295,EXT-80949,Withdrawal,418.06,76,190.142.33.48,DEV-9706,Florida,Online Banking,True,Personal Data Breach
TXe000e829,2025-01-30 14:16:26,ACCT56153,ACCT56318,Withdrawal,1179.59,88,59.194.142.82,DEV-9773,Pennsylvania,ATM,False,
TX599581ac,2025-01-15 07:46:13,ACCT84550,EXT-29607,Online Payment,352.41,83,67.98.97.91,DEV-7576,Pennsylvania,ATM,False,
TXf0779597,2025-01-30 14:57:39,ACCT24448,EXT-45027,Online Payment,9216.62,62,254.110.98.178,DEV-6619,Colorado,Mobile App,False,
TX28c2d2d0,2025-01-16 18:35:47,ACCT39683,EXT-61931,Wire Transfer,5479.47,61,8.85.189.18,DEV-5464,Florida,Online Banking,False,
TXa939db0e,2025-01-09 16:47:15,ACCT92024,EXT-98244,Online Payment,3928.29,69,238.82.209.178,DEV-9655,New York,ATM,False,
TXfd25ba28,2025-01-09 10:31:46,ACCT90417,ACCT74135,Wire Transfer,4700.31,69,5.251.130.187,DEV-3474,Texas,Mobile App,False,
TXa47a5a4c,2025-01-14 22:11:13,ACCT56427,ACCT74135,Deposit,1873.28,67,200.101.104.132,DEV-9034,Ohio,Online Banking,False,
TXd34c5ee4,2025-01-04 23:01:38,ACCT67689,ACCT29207,Wire Transfer,2254.86,81,179.90.157.193,DEV-9980,California,Branch,False,
TX7632d9a2,2025-01-03 19:53:31,ACCT57600,ACCT47922,Deposit,4234.76,71,59.108.53.245,DEV-4146,Texas,ATM,True,Tech Support
TX355e4750,2025-01-01 22:28:19,ACCT31351,ACCT12763,Deposit,8849.31,88,243.225.125.133,DEV-5215,Washington,Mobile App,False,
TXd2627c23,2025-01-22 21:16:01,ACCT43228,ACCT80007,Online Payment,2453.78,83,72.125.50.46,DEV-3822,Ohio,Online Banking,False,
TX60e412d1,2025-01-07 00:30:52,ACCT97027,ACCT23816,Online Payment,4444.27,84,44.40.208.166,DEV-9443,Colorado,Online Banking,False,
TXccc2b54d,2025-01-27 03:50:51,ACCT45925,ACCT54330,Online Payment,1074.71,83,48.11.27.227,DEV-2728,Colorado,Branch,False,
TX252395e9,2025-01-07 02:33:48,ACCT37454,EXT-11988,Withdrawal,8447.67,81,160.243.245.48,DEV-2667,Ohio,Mobile App,False,
TXd5bc48c4,2025-01-16 17:19:03,ACCT25855,EXT-33271,Online Payment,5184.08,68,140.12.42.85,DEV-5803,Florida,Mobile App,True,Tech Support
TXa48e2215,2025-01-09 10:49:43,ACCT27624,ACCT69666,Withdrawal,7393.37,88,17.154.234.28,DEV-9234,Arizona ,Mobile App,True,Investment
TX30265d73,2025-01-25 19:13:53,ACCT35110,ACCT74976,Wire Transfer,6449.46,82,73.176.239.236,DEV-4071,Florida,ATM,True,Confidence/Romance
TX3aa621f8,2025-01-06 10:11:22,ACCT88513,ACCT69988,Wire Transfer,3200.35,86,201.47.36.57,DEV-2592,Colorado,Online Banking,False,
TXdc5d9c11,2025-01-12 18:13:23,ACCT26256,ACCT59356,Withdrawal,7853.68,72,220.182.66.199,DEV-1485,Texas,Online Banking,False,
TX2b8e75a3,2025-01-19 15:26:43,ACCT72579,ACCT80392,Online Payment,1107.44,68,122.208.10.80,DEV-8797,New York,ATM,False,
TXda2c109a,2025-01-04 14:59:07,ACCT62387,ACCT75521,Wire Transfer,1366.44,78,24.206.78.124,DEV-1125,Florida,ATM,False,
TX7f77ea4c,2025-01-26 01:36:34,ACCT82650,ACCT89575,Withdrawal,5575.87,61,82.42.134.90,DEV-5566,Ohio,Online Banking,True,Confidence/Romance
TX93971477,2025-01-09 15:53:07,ACCT54011,ACCT51247,Online Payment,6461.32,83,184.172.36.235,DEV-2924,Arizona ,ATM,False,
TXf5a7c84c,2025-01-04 15:00:35,ACCT35987,EXT-83449,Wire Transfer,7380.53,80,105.202.77.56,DEV-6105,Pennsylvania,Mobile App,True,Extortion
TXb14f72bb,2025-01-01 11:53:02,ACCT12410,ACCT99087,Withdrawal,1629.58,61,73.209.105.184,DEV-9160,Pennsylvania,Online Banking,False,
TX86b0729c,2025-01-08 09:50:05,ACCT39121,ACCT72433,Withdrawal,8859.07,87,243.201.155.216,DEV-2661,Colorado,ATM,False,
TX95f1fabe,2025-01-09 00:48:06,ACCT24448,ACCT82214,Wire Transfer,8893.73,62,143.105.96.192,DEV-3694,Texas,Branch,True,Personal Data Breach
TX10dd495b,2025-01-23 07:17:34,ACCT50733,ACCT10801,Withdrawal,2303.15,68,234.222.250.39,DEV-6814,Pennsylvania,ATM,True,Confidence/Romance
TX6d536648,2025-01-19 10:48:23,ACCT92162,ACCT78332,Deposit,1543.21,72,112.148.50.233,DEV-8023,California,Branch,False,
TXecd378d3,2025-01-30 19:09:48,ACCT75642,ACCT99854,Deposit,4710.13,70,72.112.240.218,DEV-1607,New York,Online Banking,False,
TXc2962323,2025-01-12 12:39:10,ACCT13358,ACCT75962,Online Payment,9209.95,70,60.252.123.208,DEV-6490,Texas,ATM,False,
TX4ccc97a1,2025-01-29 01:37:59,ACCT74051,ACCT83604,Wire Transfer,8006.99,73,41.42.169.84,DEV-7063,Ohio,Branch,True,Investment
TX95072fef,2025-01-02 02:48:53,ACCT13358,ACCT48146,Online Payment,1917.89,70,7.48.79.3,DEV-9123,Florida,ATM,False,
TXb1293f6c,2025-01-25 07:33:05,ACCT63454,ACCT68225,Withdrawal,3053.58,76,7.242.121.189,DEV-9172,Pennsylvania,Mobile App,False,
TX47f05815,2025-01-16 09:00:03,ACCT24958,ACCT14694,Wire Transfer,3232.3,81,226.138.158.181,DEV-5252,Washington,Online Banking,False,
TX5cdead59,2025-01-02 20:58:03,ACCT88030,ACCT10828,Withdrawal,6778.12,85,5.184.50.153,DEV-9906,Washington,Mobile App,False,
TXfc185d86,2025-01-31 21:15:59,ACCT62387,EXT-18633,Withdrawal,6993.0,78,142.189.148.151,DEV-4206,Arizona ,ATM,False,
TX6cc88799,2025-01-18 04:44:07,ACCT59809,ACCT42649,Online Payment,5688.61,86,142.224.111.12,DEV-1516,Ohio,Mobile App,True,Investment
TXd7203b9d,2025-01-23 14:58:33,ACCT10350,ACCT86038,Withdrawal,4873.21,80,163.54.66.171,DEV-9822,Colorado,Online Banking,False,
TX8d3419fe,2025-01-26 05:54:51,ACCT33762,ACCT73680,Withdrawal,2928.42,74,102.122.122.44,DEV-2399,Pennsylvania,Mobile App,True,Investment
TXbeb37efc,2025-01-21 19:18:48,ACCT11279,ACCT61623,Deposit,5886.96,69,65.81.17.7,DEV-4823,Texas,Mobile App,False,
TX86dd3db6,2025-01-26 02:04:01,ACCT92024,ACCT56318,Online Payment,293.51,69,59.50.246.14,DEV-3138,California,Mobile App,True,Personal Data Breach
TX35e0db43,2025-01-14 22:55:11,ACCT81350,ACCT14097,Wire Transfer,6105.55,69,13.61.62.211,DEV-6728,Florida,Branch,True,Extortion
TXf330bff2,2025-01-09 09:10:17,ACCT53215,ACCT42253,Withdrawal,7844.58,78,11.239.154.127,DEV-1503,Washington,Online Banking,False,
